w1, w2, w3, w4, w5, w6, w7, w8, w9, w10, w11, w12
78.65955555555566, 76.11199999999994, 75.31466666666672, 75.19466666666659, 70.25955555555561, 73.74577777777779, 77.31555555555552, 73.91288888888893, 76.42666666666668, 80.68355555555547, 78.4924444444442, 83.74222222222215
78.6231111111112, 76.1413333333333, 75.2542222222222, 75.239111111111, 70.34577777777763, 73.728888888889, 77.12444444444444, 73.97333333333337, 76.73155555555554, 80.82399999999997, 78.36888888888886, 83.72711111111106
78.77155555555551, 76.2382222222222, 75.272888888889, 75.41599999999997, 70.24977777777768, 73.77066666666663, 77.12355555555543, 73.7093333333333, 77.4177777777777, 80.71466666666677, 78.48888888888894, 83.65422222222215
78.72177777777783, 76.25422222222215, 75.31822222222216, 75.29688888888892, 70.31555555555558, 73.92000000000009, 77.22044444444442, 74.0124444444445, 78.89688888888878, 80.8177777777778, 78.52977777777795, 83.84444444444445
78.50844444444459, 76.16977777777785, 75.18933333333341, 75.1493333333333, 70.1688888888889, 73.824888888889, 77.01688888888884, 73.67733333333337, 78.89155555555544, 80.55199999999999, 78.2293333333334, 83.68977777777778
78.7991111111112, 76.23644444444443, 75.23822222222218, 75.22044444444448, 70.45244444444432, 73.88711111111121, 76.98666666666661, 73.82488888888889, 79.26222222222222, 80.69688888888878, 78.24444444444457, 83.7431111111112
78.82399999999991, 76.05244444444436, 75.20888888888877, 75.05866666666674, 70.23733333333324, 73.88800000000009, 77.17155555555551, 73.99466666666666, 79.26933333333336, 80.7964444444445, 78.47466666666664, 83.90933333333331
78.75911111111115, 76.06577777777765, 75.24266666666676, 75.0524444444444, 70.27022222222215, 74.09155555555552, 77.30311111111104, 73.83022222222215, 79.33066666666666, 80.73955555555565, 78.44266666666664, 83.93244444444433
78.65599999999998, 76.21511111111118, 75.19644444444448, 75.10577777777773, 70.1884444444444, 73.98755555555552, 76.9884444444444, 73.97422222222231, 79.47999999999996, 80.91733333333347, 78.52177777777777, 83.94133333333333
78.5359999999999, 76.1066666666666, 75.18755555555555, 75.04355555555557, 70.04622222222221, 73.97333333333346, 77.12799999999994, 74.00177777777773, 79.51822222222228, 80.77866666666671, 78.49866666666682, 84.01777777777772
78.65155555555553, 76.19822222222226, 75.47644444444444, 75.2817777777778, 70.30666666666664, 73.9502222222223, 77.26488888888883, 74.13511111111103, 79.52800000000003, 80.95022222222222, 78.51822222222212, 83.8844444444445
78.75111111111103, 76.28888888888899, 75.44888888888892, 75.16533333333321, 70.20888888888882, 74.12977777777779, 77.3964444444445, 73.97066666666666, 79.65955555555563, 80.82755555555558, 78.55822222222224, 84.07999999999991
78.60266666666665, 76.28177777777782, 75.2711111111111, 75.21955555555554, 70.26933333333326, 73.76800000000009, 77.16622222222205, 73.7173333333333, 79.52711111111105, 80.85422222222236, 78.48622222222227, 83.78755555555558
78.68088888888892, 76.22577777777782, 75.40177777777785, 75.16533333333325, 70.20444444444436, 73.90755555555567, 77.1075555555555, 73.71555555555547, 79.3777777777778, 80.68888888888884, 78.39733333333317, 83.90844444444443
78.78222222222226, 76.15200000000003, 75.42222222222222, 75.0542222222222, 70.35466666666665, 74.17333333333346, 77.0000000000001, 73.82044444444449, 79.40622222222224, 80.76444444444446, 78.42755555555564, 84.05866666666667
78.68355555555551, 76.25688888888887, 75.66133333333327, 75.32266666666668, 70.2604444444444, 73.78222222222232, 77.00355555555545, 73.9777777777778, 79.69511111111115, 80.86488888888881, 78.2800000000001, 83.88711111111101
78.73244444444438, 76.2471111111111, 78.53066666666678, 75.35466666666663, 70.23199999999993, 74.04088888888892, 76.94577777777775, 73.91466666666659, 79.60444444444443, 80.74311111111119, 78.37422222222217, 83.9857777777778
78.65511111111108, 76.21066666666663, 78.58133333333329, 75.2293333333333, 70.2622222222221, 73.98400000000002, 77.12888888888892, 73.90755555555556, 79.39288888888879, 80.68622222222216, 78.43999999999987, 83.96266666666665
78.79288888888898, 76.2471111111111, 78.48177777777786, 75.29244444444434, 70.32977777777778, 74.10222222222231, 77.2995555555555, 73.82311111111107, 79.44711111111106, 80.78400000000015, 78.43911111111117, 84.18222222222217
78.71999999999994, 76.11111111111117, 78.24800000000013, 75.05422222222221, 70.24444444444441, 73.96088888888895, 77.35555555555553, 73.77066666666668, 79.31822222222223, 80.7155555555556, 78.47466666666678, 84.06666666666659
78.75999999999998, 76.2702222222223, 78.47288888888886, 75.28799999999995, 70.36800000000001, 74.04977777777796, 77.30844444444443, 73.61866666666654, 79.39022222222222, 80.51733333333338, 78.3537777777778, 84.08711111111097
78.64088888888885, 76.36888888888886, 78.43644444444458, 75.24977777777787, 70.15466666666651, 74.06133333333342, 77.51200000000009, 73.82311111111106, 79.45422222222204, 80.86400000000013, 78.59288888888905, 84.03199999999987
78.51377777777772, 76.1484444444445, 78.37777777777781, 75.1786666666667, 70.11822222222214, 73.94400000000003, 77.59022222222214, 75.11288888888889, 79.42666666666676, 80.67555555555543, 78.45422222222233, 83.85511111111127
78.6853333333334, 76.48088888888896, 78.56888888888878, 75.41866666666685, 70.23911111111103, 74.09688888888888, 77.5173333333333, 75.0248888888889, 79.247111111111, 80.52711111111118, 78.51022222222223, 84.03199999999993
78.58311111111107, 76.38399999999996, 78.25688888888878, 75.06933333333326, 70.15822222222221, 74.08444444444459, 77.6168888888888, 75.51644444444456, 79.45422222222213, 81.0195555555556, 78.52266666666677, 84.1582222222223
78.59555555555558, 78.6142222222222, 78.23377777777775, 75.22577777777771, 70.01422222222219, 74.06755555555566, 77.63644444444445, 75.35733333333332, 79.21066666666664, 80.78666666666669, 78.37777777777777, 84.05066666666656
78.78399999999996, 78.78666666666663, 78.18311111111117, 75.06488888888903, 70.16800000000002, 74.19733333333336, 77.60711111111104, 75.30666666666663, 79.3431111111111, 80.75911111111114, 78.33066666666669, 84.24177777777773
78.56711111111113, 79.24888888888903, 78.39377777777781, 75.31466666666672, 70.18488888888886, 74.10933333333342, 77.75022222222229, 75.42577777777778, 79.2648888888889, 80.7342222222221, 78.46222222222234, 84.13511111111104
78.66222222222224, 79.02222222222225, 78.08266666666665, 75.13599999999994, 70.00266666666663, 73.89955555555555, 77.59911111111103, 75.4391111111111, 79.32711111111105, 80.69866666666682, 78.30577777777785, 83.89333333333333
78.78399999999992, 79.12533333333329, 78.28888888888879, 75.14311111111103, 70.19911111111107, 73.98222222222215, 77.54311111111112, 75.41333333333323, 79.35466666666662, 80.66400000000003, 78.35999999999997, 84.04711111111096
78.56711111111103, 79.24711111111122, 78.33866666666667, 75.264, 70.11288888888889, 73.86133333333333, 77.6293333333332, 75.41155555555565, 79.31377777777779, 80.6826666666668, 78.18399999999998, 83.98311111111104
78.76266666666658, 79.42133333333334, 78.35022222222223, 75.28977777777772, 70.18311111111099, 74.08888888888889, 77.90577777777769, 75.41511111111109, 79.26844444444453, 80.5404444444444, 78.38044444444444, 84.0479999999999
78.76888888888892, 79.28177777777776, 78.21155555555552, 75.32711111111117, 70.41333333333334, 74.3911111111111, 77.95377777777782, 75.6435555555556, 79.32533333333335, 80.8284444444445, 79.5431111111113, 84.31199999999987
78.80888888888883, 79.31733333333337, 78.13600000000005, 75.35466666666666, 70.2799999999999, 74.35377777777788, 77.82222222222235, 75.59911111111111, 79.25066666666646, 80.73866666666679, 80.71555555555567, 84.09688888888898
78.69688888888894, 79.16622222222234, 78.17688888888883, 75.14400000000009, 70.13511111111102, 74.21688888888899, 77.94044444444434, 75.65955555555556, 79.33866666666671, 80.75555555555553, 81.14044444444454, 84.20177777777778
78.79466666666661, 79.28355555555564, 78.3217777777778, 75.38844444444437, 70.14577777777771, 74.09155555555564, 77.9111111111111, 75.47911111111124, 79.14488888888903, 80.68355555555563, 81.22133333333332, 84.04177777777768
78.85066666666671, 79.16711111111124, 78.10044444444443, 75.400888888889, 70.27199999999993, 74.26577777777787, 77.99822222222225, 75.53066666666666, 79.00088888888884, 80.64711111111103, 81.35200000000006, 84.23644444444433
78.77600000000004, 79.15377777777775, 78.03466666666664, 75.12, 70.07999999999997, 74.25955555555555, 77.93333333333337, 75.66755555555564, 79.23555555555546, 80.72266666666664, 81.39466666666664, 84.19733333333319
78.59644444444439, 79.18222222222239, 78.19377777777768, 75.16800000000005, 70.19911111111104, 74.16000000000001, 77.82133333333329, 75.4275555555555, 78.93599999999999, 80.5982222222222, 81.5128888888889, 84.14044444444437
78.50844444444449, 79.09777777777788, 77.9706666666666, 75.09600000000006, 69.89600000000007, 74.08444444444446, 77.8453333333333, 75.4302222222222, 78.90755555555552, 80.45155555555554, 81.35911111111115, 83.98666666666652
78.70044444444444, 79.08088888888885, 78.07644444444439, 75.12177777777765, 70.18755555555552, 74.18222222222231, 77.91822222222221, 75.74488888888904, 79.31377777777772, 80.71466666666673, 81.40000000000002, 84.04711111111108
78.5875555555554, 79.14400000000005, 78.23466666666666, 75.16444444444433, 70.07733333333331, 74.22933333333344, 77.78755555555553, 75.56799999999997, 79.05244444444443, 80.67911111111113, 81.33066666666673, 84.09422222222213
78.76533333333326, 79.42755555555543, 78.30400000000016, 75.49333333333341, 70.15999999999983, 74.35022222222227, 77.9253333333332, 75.56533333333334, 79.22755555555537, 80.60444444444441, 81.51288888888904, 84.15822222222212
78.78844444444441, 79.08622222222228, 78.09777777777782, 75.28355555555562, 70.30666666666666, 74.01155555555562, 78.1013333333332, 75.71999999999996, 79.2435555555555, 80.75199999999998, 81.44622222222229, 83.92355555555555
78.83466666666659, 79.24533333333355, 78.09777777777789, 75.27555555555567, 70.05777777777772, 74.43288888888878, 77.98844444444451, 75.57333333333324, 79.17511111111122, 80.55288888888893, 81.58666666666676, 84.12711111111108
78.65244444444438, 79.02222222222241, 78.02133333333332, 75.20533333333336, 69.88533333333324, 74.15466666666671, 77.95111111111116, 75.42755555555564, 78.85511111111124, 80.3146666666668, 81.44, 83.96266666666658
78.76088888888906, 79.29422222222232, 78.05333333333331, 75.39555555555549, 70.19822222222216, 74.09244444444442, 77.83733333333318, 75.68533333333326, 79.04, 80.45155555555566, 81.46577777777783, 83.91199999999986
78.75822222222212, 79.26577777777779, 78.20533333333334, 75.34399999999997, 70.20888888888884, 74.23466666666675, 77.87555555555564, 75.5822222222223, 79.00711111111114, 80.40888888888885, 81.50755555555548, 83.98666666666647
78.89600000000006, 79.42666666666673, 78.23377777777776, 75.52977777777771, 70.36, 74.1253333333333, 78.15644444444446, 75.88622222222224, 79.18311111111097, 80.6337777777777, 81.60622222222226, 84.0773333333333
78.70399999999998, 79.3342222222221, 78.25777777777785, 75.32088888888899, 70.31644444444443, 74.21422222222232, 78.13955555555555, 75.53955555555544, 78.98488888888889, 80.41422222222225, 81.52888888888896, 83.86666666666666
78.79200000000004, 79.38488888888897, 78.14399999999998, 75.4799999999999, 70.24444444444443, 74.24355555555562, 78.19111111111117, 75.86933333333333, 79.27822222222225, 80.74933333333333, 81.79644444444439, 83.98755555555546
78.62044444444443, 79.27911111111123, 78.15288888888897, 75.35199999999995, 70.10488888888884, 74.20533333333336, 78.06400000000005, 75.68799999999999, 79.01599999999999, 80.4968888888888, 81.43555555555564, 83.9306666666667
78.57866666666654, 79.04977777777798, 77.91466666666682, 75.11822222222222, 70.02577777777776, 74.11288888888886, 77.96888888888886, 75.60088888888889, 78.8737777777778, 80.48888888888892, 81.48711111111113, 83.83288888888887
78.49066666666671, 79.15199999999993, 77.8319999999999, 75.22844444444439, 69.89599999999997, 74.19022222222216, 78.08533333333342, 75.792, 78.96977777777776, 80.58399999999997, 81.77866666666674, 83.80888888888893
78.56711111111125, 79.21066666666677, 78.08177777777789, 75.13155555555556, 69.99822222222214, 74.36622222222236, 77.83288888888897, 75.65688888888896, 78.8257777777778, 80.49244444444447, 81.48088888888897, 83.96355555555563
78.69600000000008, 79.02488888888877, 77.90844444444441, 75.17066666666656, 69.98666666666657, 74.06844444444447, 77.98399999999987, 75.78400000000006, 78.99022222222209, 80.60533333333325, 81.50222222222233, 83.94222222222201
78.62400000000007, 78.95822222222222, 78.0897777777777, 75.0355555555557, 69.96266666666679, 74.16266666666655, 77.96266666666652, 75.7582222222222, 78.99288888888884, 80.49866666666689, 81.45422222222219, 83.86044444444441
78.75733333333335, 79.05866666666674, 77.96266666666669, 75.12088888888886, 70.10666666666674, 74.28799999999994, 78.21333333333332, 75.65955555555553, 78.95911111111099, 80.60977777777781, 81.66666666666681, 83.76444444444431
78.62666666666664, 79.00533333333338, 77.91822222222214, 75.12, 70.1066666666666, 74.29244444444446, 78.07111111111098, 75.64800000000007, 78.89600000000007, 80.48622222222227, 81.6071111111113, 83.86222222222229
78.68355555555566, 79.1662222222222, 78.04622222222226, 75.25511111111102, 70.08533333333331, 72.34755555555566, 77.83466666666673, 75.71555555555555, 79.07733333333344, 80.48088888888896, 81.56977777777772, 83.81688888888878
78.56977777777776, 79.2071111111113, 78.00533333333323, 75.12444444444449, 70.0595555555555, 72.35644444444438, 78.05599999999997, 75.80533333333344, 78.89511111111119, 80.47288888888892, 81.67022222222221, 83.84088888888886
78.87022222222228, 79.14044444444436, 78.08977777777778, 75.3155555555556, 70.12622222222218, 72.52266666666671, 77.92888888888886, 75.78666666666665, 78.8248888888889, 80.62400000000005, 81.5377777777777, 84.07555555555558
78.64533333333335, 79.06844444444458, 77.91022222222213, 75.08355555555558, 70.1395555555555, 72.34844444444447, 77.8515555555556, 75.47999999999999, 78.71644444444439, 80.44355555555555, 81.47288888888906, 83.83822222222203
78.6115555555555, 79.03022222222224, 78.08800000000011, 75.07555555555568, 70.13422222222219, 72.3368888888889, 77.92266666666667, 75.73511111111112, 78.81155555555559, 80.55644444444448, 81.45155555555559, 83.93066666666657
78.74488888888878, 79.34400000000002, 78.04711111111098, 75.29244444444453, 70.17333333333325, 72.29244444444437, 77.81155555555549, 75.6835555555556, 78.96000000000012, 80.52444444444451, 81.41600000000005, 83.91999999999985
78.52977777777778, 79.20177777777779, 78.16088888888896, 75.31288888888876, 70.04444444444441, 72.53777777777779, 78.11822222222217, 75.80711111111118, 78.85066666666673, 80.59111111111106, 81.60799999999998, 83.99466666666657
78.48088888888893, 79.04711111111125, 78.22488888888887, 75.16444444444447, 69.86933333333327, 72.41688888888895, 77.9084444444444, 75.78577777777764, 78.9386666666666, 80.51199999999994, 81.59911111111111, 84.02133333333335
78.69777777777773, 79.05511111111115, 77.96444444444433, 75.03733333333344, 70.05155555555555, 72.39555555555556, 78.11644444444438, 75.92622222222224, 78.89955555555537, 80.56355555555571, 81.74044444444448, 84.05688888888886
78.58844444444443, 79.1208888888887, 77.93955555555557, 75.12088888888908, 69.95022222222227, 72.18133333333333, 77.8835555555555, 75.904, 78.89777777777773, 80.43911111111113, 81.51911111111102, 83.74222222222224
78.575111111111, 79.18044444444446, 77.9733333333334, 75.18133333333343, 70.0666666666666, 72.11911111111105, 77.80444444444439, 75.85511111111111, 78.8835555555556, 80.50755555555558, 81.48622222222222, 83.80711111111108
78.62311111111113, 79.05955555555553, 77.92444444444453, 75.1075555555555, 69.88000000000005, 72.4213333333333, 78.18133333333331, 75.89155555555558, 78.93955555555556, 80.69155555555571, 81.76177777777778, 84.0853333333333
78.57955555555554, 79.03911111111123, 78.10044444444462, 75.13777777777787, 69.86755555555547, 72.29511111111108, 77.99022222222214, 75.75288888888895, 78.81066666666666, 80.30133333333339, 81.59466666666664, 83.90933333333324
78.64355555555562, 79.00444444444442, 77.89066666666669, 75.00177777777773, 69.97955555555558, 72.34400000000002, 77.99911111111106, 75.59733333333324, 78.76800000000011, 80.23466666666666, 81.50844444444442, 83.94755555555548
78.61066666666666, 78.85155555555558, 78.07022222222226, 75.09777777777782, 69.99199999999999, 72.17955555555551, 77.96622222222219, 75.65688888888899, 78.57600000000008, 80.23822222222222, 81.31822222222225, 83.77688888888873
78.73422222222226, 79.11555555555557, 78.0960000000001, 75.20977777777767, 70.08000000000004, 72.31377777777783, 77.93688888888892, 75.72800000000007, 78.8702222222222, 80.33511111111112, 81.33333333333358, 83.78222222222226
78.61155555555546, 79.01244444444448, 77.99911111111113, 75.09244444444447, 70.04266666666669, 72.24888888888898, 77.87644444444433, 75.73777777777781, 78.82399999999988, 80.3111111111111, 81.39999999999993, 83.90222222222224
78.85955555555543, 79.11733333333335, 78.08355555555553, 75.26844444444446, 70.336, 72.43644444444455, 77.97866666666658, 75.88800000000003, 78.90133333333331, 80.52888888888883, 81.54400000000008, 83.96888888888891
78.51911111111109, 78.92711111111123, 77.87111111111119, 75.05866666666664, 69.92266666666656, 72.20622222222228, 77.75377777777756, 75.511111111111, 78.52622222222224, 80.08177777777773, 81.34755555555545, 83.68266666666669
78.57866666666665, 79.07644444444443, 78.16177777777784, 75.24266666666658, 70.04533333333329, 72.17155555555564, 77.89066666666677, 75.64799999999995, 78.73511111111112, 80.32088888888879, 81.52800000000012, 83.79733333333328
78.6124444444445, 78.99022222222222, 78.04977777777788, 75.0773333333333, 69.95911111111101, 72.48977777777786, 77.99466666666676, 75.66666666666653, 78.71733333333323, 80.34933333333339, 81.62577777777766, 84.00355555555554
78.55911111111129, 78.8773333333335, 77.79644444444446, 75.09333333333338, 69.98577777777781, 72.4062222222222, 77.80088888888888, 75.56177777777765, 78.58933333333329, 80.16888888888897, 81.31022222222228, 83.97422222222215
78.7884444444446, 78.86755555555563, 77.98044444444444, 75.04977777777788, 70.12355555555537, 72.45244444444444, 78.14133333333326, 75.70044444444443, 78.7333333333333, 80.43555555555562, 81.64177777777788, 84.0586666666665
78.5671111111112, 78.91466666666676, 77.77688888888882, 74.96888888888893, 70.02133333333337, 72.38844444444442, 77.7404444444444, 75.69688888888903, 78.70311111111121, 80.25777777777775, 81.32622222222236, 83.89688888888878
78.57599999999995, 79.02400000000006, 78.01511111111115, 75.0497777777777, 69.93511111111104, 72.16800000000003, 77.89333333333326, 75.62222222222219, 78.68000000000005, 80.21066666666674, 81.41600000000001, 83.81866666666656
78.73244444444441, 79.01244444444447, 78.00888888888885, 75.09333333333329, 70.27555555555546, 72.16177777777787, 77.89155555555558, 75.68888888888887, 78.61333333333327, 80.29955555555564, 81.53777777777776, 83.77511111111097
78.69066666666689, 79.0773333333333, 78.05155555555567, 75.0897777777778, 70.01955555555553, 72.25244444444446, 77.87644444444453, 75.72000000000007, 78.82755555555543, 80.30222222222211, 81.55733333333342, 83.856
78.63200000000016, 78.89688888888877, 74.2488888888888, 74.97066666666672, 69.9751111111111, 72.01155555555565, 77.775111111111, 75.72888888888889, 78.60711111111115, 80.26399999999997, 81.28088888888898, 83.73955555555547
78.77511111111117, 78.86133333333329, 74.33155555555552, 75.10133333333337, 70.28177777777778, 72.25866666666663, 77.97688888888892, 75.68088888888879, 78.67644444444454, 80.28977777777787, 81.49777777777787, 83.82311111111106
78.44177777777779, 78.91199999999994, 74.33333333333333, 74.97511111111105, 69.62399999999992, 72.30400000000013, 77.80355555555555, 75.7413333333334, 78.43022222222221, 80.1439999999999, 81.29155555555556, 83.80266666666657
78.56977777777784, 78.82044444444438, 74.2177777777778, 74.88088888888879, 69.86577777777762, 72.13422222222228, 77.81511111111116, 75.75733333333338, 78.73244444444452, 80.41333333333351, 81.42933333333326, 83.74400000000001
78.58933333333339, 79.07466666666677, 74.40355555555554, 75.13511111111109, 70.01599999999989, 72.3324444444445, 78.224, 75.63199999999989, 78.73244444444441, 80.3013333333335, 81.76355555555558, 83.95022222222214
78.55733333333339, 78.97600000000003, 74.44088888888899, 75.19111111111116, 69.94488888888883, 72.31199999999997, 77.94399999999995, 75.5928888888889, 78.7226666666665, 80.41511111111116, 81.4017777777776, 83.69333333333334
78.46488888888899, 78.69511111111123, 74.06666666666666, 74.77244444444452, 69.79911111111105, 72.24711111111112, 77.75022222222223, 75.70666666666664, 78.62844444444458, 80.3884444444445, 81.4337777777778, 83.74399999999991
78.78044444444448, 78.85955555555539, 74.19111111111101, 75.02222222222233, 70.2524444444444, 72.18933333333332, 77.92444444444446, 75.73511111111101, 78.57422222222226, 80.36888888888892, 81.4115555555555, 83.85155555555556
78.59822222222216, 78.94400000000005, 74.14666666666672, 75.06844444444445, 70.02933333333321, 72.02755555555561, 77.74933333333333, 75.69688888888876, 78.54577777777777, 80.12, 81.27288888888901, 83.74399999999974
